날짜,스트레스,집값
2021-01-06,13.5426,31.47982
2021-01-07,11.92825,26.81614
2021-01-08,12.73542,30.13452
2021-01-09,11.92825,34.34977
2021-01-10,10.22421,29.86547
2021-01-11,15.51569,35.87443
2021-01-12,14.61883,37.30941
2021-01-13,13.27354,40.71748
2021-01-14,13.45291,32.28699
2021-01-15,14.70852,40.35874
2021-01-16,14.34977,32.73542
2021-01-17,12.64573,33.09417
2021-01-18,16.14349,32.01793
2021-01-19,14.52914,35.426
2021-01-20,15.78475,36.23318
2021-01-21,14.97757,34.34977
2021-01-22,17.3991,35.15695
2021-01-23,11.39013,31.65919
2021-01-24,12.73542,29.50672
2021-01-25,18.38565,33.63228
2021-01-26,18.20627,35.69506
2021-01-27,17.3991,34.70852
2021-01-28,15.96412,38.29596
2021-01-29,14.26008,31.5695
2021-01-30,10.49327,29.68609
2021-01-31,14.7982,36.50224
2021-02-01,17.48878,36.59192
2021-02-02,16.59192,37.93721
2021-02-03,16.50224,35.51569
2021-02-04,14.61883,45.29147
2021-02-05,13.27354,41.2556
2021-02-06,14.26008,31.83856
2021-02-07,11.65919,33.09417
2021-02-08,16.59192,38.74439
2021-02-09,13.5426,38.11659
2021-02-10,14.43946,36.86098
2021-02-11,12.37668,27.98206
2021-02-12,10.67264,35.426
2021-02-13,10.22421,34.70852
2021-02-14,10.9417,39.10313
2021-02-15,15.06726,44.4843
2021-02-16,13.99103,42.69058
2021-02-17,13.45291,41.16591
2021-02-18,14.34977,44.93273
2021-02-19,15.06726,42.24215
2021-02-20,12.01793,38.0269
2021-02-21,42.60089,42.06278
2021-02-22,20.44843,47.62331
2021-02-23,17.57847,48.3408
2021-02-24,14.52914,44.21524
2021-02-25,15.78475,44.21524
2021-02-26,15.69506,39.64125
2021-02-27,19.10313,34.70852
2021-02-28,16.86098,38.0269
2021-03-01,12.46636,37.13004
2021-03-02,15.33632,39.10313
2021-03-03,14.97757,33.45291
2021-03-04,16.86098,35.51569
2021-03-05,15.426,28.52017
2021-03-06,14.1704,31.74887
2021-03-07,12.46636,32.64573
2021-03-08,14.08071,35.69506
2021-03-09,16.68161,32.46636
2021-03-10,18.74439,34.88789
2021-03-11,15.78475,33.45291
2021-03-12,16.32286,28.52017
2021-03-13,12.46636,27.0852
2021-03-14,14.1704,31.21076
2021-03-15,16.86098,36.95067
2021-03-16,16.23318,34.52914
2021-03-17,18.47533,33.18385
2021-03-18,19.01345,35.24663
2021-03-19,16.23318,33.18385
2021-03-20,12.37668,29.32735
2021-03-21,12.1973,41.61434
2021-03-22,15.33632,44.21524
2021-03-23,17.21973,43.22869
2021-03-24,17.48878,36.95067
2021-03-25,17.57847,36.23318
2021-03-26,15.78475,32.10762
2021-03-27,13.72197,33.18385
2021-03-28,12.46636,34.88789
2021-03-29,13.99103,43.13901
2021-03-30,17.13004,33.99103
2021-03-31,16.05381,33.72197
2021-04-01,15.24663,32.46636
2021-04-02,12.73542,27.53363
2021-04-03,13.00448,27.26457
2021-04-04,14.88789,32.82511
2021-04-05,17.66816,34.43946
2021-04-06,17.13004,31.74887
2021-04-07,15.33632,38.0269
2021-04-08,16.68161,39.64125
2021-04-09,14.70852,32.1973
2021-04-10,13.72197,33.90134
2021-04-11,12.82511,33.72197
2021-04-12,17.57847,32.64573
2021-04-13,16.95067,30.85201
2021-04-14,17.3991,31.65919
2021-04-15,17.30941,27.53363
2021-04-16,18.20627,27.80269
2021-04-17,13.18385,28.07174
2021-04-18,11.65919,28.07174
2021-04-19,15.69506,31.39013
2021-04-20,19.10313,30.3139
2021-04-21,19.19282,29.50672
2021-04-22,19.37219,27.17488
2021-04-23,16.86098,25.38116
2021-04-24,10.85201,23.94618
2021-04-25,13.99103,22.33183
2021-04-26,16.95067,28.69955
2021-04-27,19.19282,33.63228
2021-04-28,17.84753,28.78923
2021-04-29,16.05381,26.99551
2021-04-30,13.81165,25.56053
2021-05-01,14.08071,22.69058
2021-05-02,11.65919,25.38116
2021-05-03,14.52914,27.44394
2021-05-04,15.33632,21.52466
2021-05-05,13.81165,20.26905
2021-05-06,16.59192,24.75336
2021-05-07,15.24663,25.20179
2021-05-08,13.99103,17.13004
2021-05-09,13.36322,21.8834
2021-05-10,18.74439,22.33183
2021-05-11,18.6547,22.51121
2021-05-12,16.59192,20.98654
2021-05-13,15.24663,26.18834
2021-05-14,16.14349,25.65022
2021-05-15,14.97757,27.80269
2021-05-16,13.18385,31.92825
2021-05-17,13.81165,35.60538
2021-05-18,17.84753,32.55605
2021-05-19,14.34977,26.00896
2021-05-20,19.73094,30.49327
2021-05-21,17.93721,25.47085
2021-05-22,17.04035,23.13901
2021-05-23,12.91479,26.54708
2021-05-24,16.86098,37.04035
2021-05-25,18.38565,32.64573
2021-05-26,16.59192,31.83856
2021-05-27,18.83408,29.68609
2021-05-28,16.95067,23.04932
2021-05-29,10.13452,24.03587
2021-05-30,12.64573,22.69058
2021-05-31,17.13004,29.14798
2021-06-01,18.38565,32.64573
2021-06-02,17.21973,30.22421
2021-06-03,16.7713,31.65919
2021-06-04,16.86098,29.05829
2021-06-05,13.27354,20.53811
2021-06-06,12.64573,25.91928
2021-06-07,17.84753,30.04484
2021-06-08,17.57847,26.72645
2021-06-09,19.10313,26.99551
2021-06-10,16.95067,26.18834
2021-06-11,15.06726,27.53363
2021-06-12,12.82511,20.26905
2021-06-13,11.03139,23.49775
2021-06-14,15.87443,26.54708
2021-06-15,17.04035,27.713
2021-06-16,17.84753,27.35426
2021-06-17,18.11659,22.69058
2021-06-18,15.33632,25.29147
2021-06-19,12.01793,20.98654
2021-06-20,13.09417,25.20179
2021-06-21,14.7982,28.25112
2021-06-22,20.08968,39.64125
2021-06-23,17.48878,37.04035
2021-06-24,15.33632,31.92825
2021-06-25,14.70852,25.47085
2021-06-26,13.99103,26.72645
2021-06-27,10.76233,22.06278
2021-06-28,17.57847,29.68609
2021-06-29,17.66816,27.26457
2021-06-30,15.06726,26.72645
2021-07-01,16.05381,28.52017
2021-07-02,14.43946,25.56053
2021-07-03,13.09417,27.53363
2021-07-04,13.09417,26.81614
2021-07-05,15.24663,33.90134
2021-07-06,17.66816,31.30044
2021-07-07,15.69506,31.39013
2021-07-08,14.61883,28.87892
2021-07-09,17.48878,25.1121
2021-07-10,10.3139,24.03587
2021-07-11,13.63228,29.32735
2021-07-12,16.32286,30.49327
2021-07-13,16.32286,28.16143
2021-07-14,15.51569,22.24215
2021-07-15,17.3991,29.23766
2021-07-16,12.73542,22.69058
2021-07-17,12.64573,26.27802
2021-07-18,10.76233,29.32735
2021-07-19,15.60538,30.85201
2021-07-20,17.75784,33.5426
2021-07-21,15.60538,29.77578
2021-07-22,14.08071,33.36322
2021-07-23,12.91479,28.43049
2021-07-24,10.9417,24.93273
2021-07-25,9.59641,25.1121
2021-07-26,14.61883,28.60986
2021-07-27,15.24663,31.03139
2021-07-28,13.90134,42.51121
2021-07-29,12.55605,39.28251
2021-07-30,13.45291,29.32735
2021-07-31,11.92825,23.22869
2021-08-01,10.9417,28.9686
2021-08-02,11.92825,29.50672
2021-08-03,13.99103,28.9686
2021-08-04,13.00448,32.1973
2021-08-05,13.90134,29.14798
2021-08-06,11.12107,31.92825
2021-08-07,11.03139,24.84304
2021-08-08,12.82511,28.87892
2021-08-09,15.87443,25.29147
2021-08-10,14.43946,29.86547
2021-08-11,12.1973,28.78923
2021-08-12,13.5426,30.04484
2021-08-13,15.06726,24.93273
2021-08-14,8.60986,27.26457
2021-08-15,10.58295,31.65919
2021-08-16,11.39013,32.91479
2021-08-17,15.78475,31.12107
2021-08-18,14.70852,31.30044
2021-08-19,16.32286,39.91031
2021-08-20,14.61883,41.2556
2021-08-21,10.40358,34.1704
2021-08-22,13.27354,36.23318
2021-08-23,14.88789,43.40807
2021-08-24,16.7713,37.57847
2021-08-25,18.38565,36.7713
2021-08-26,15.426,46.27802
2021-08-27,14.52914,35.78475
2021-08-28,13.09417,30.67264
2021-08-29,11.92825,35.87443
2021-08-30,15.51569,36.7713
2021-08-31,15.87443,40.44843
2021-09-01,13.81165,34.52914
2021-09-02,17.21973,39.01345
2021-09-03,13.90134,33.63228
2021-09-04,10.04484,30.13452
2021-09-05,11.30044,33.45291
2021-09-06,15.96412,38.74439
2021-09-07,18.29596,31.21076
2021-09-08,17.84753,28.9686
2021-09-09,15.87443,30.58295
2021-09-10,17.13004,35.426
2021-09-11,12.37668,29.32735
2021-09-12,14.26008,31.39013
2021-09-13,13.99103,33.27354
2021-09-14,18.74439,29.14798
2021-09-15,14.61883,27.53363
2021-09-16,18.11659,35.51569
2021-09-17,15.87443,26.81614
2021-09-18,9.50672,22.69058
2021-09-19,10.49327,24.57399
2021-09-20,9.41704,24.03587
2021-09-21,9.86547,29.50672
2021-09-22,12.64573,26.72645
2021-09-23,14.08071,35.51569
2021-09-24,15.426,31.30044
2021-09-25,15.06726,29.05829
2021-09-26,12.91479,33.90134
2021-09-27,16.7713,36.14349
2021-09-28,14.88789,40.0
2021-09-29,15.60538,38.83408
2021-09-30,15.60538,40.0
2021-10-01,16.86098,43.04932
2021-10-02,11.92825,41.2556
2021-10-03,12.64573,34.88789
2021-10-04,13.63228,36.7713
2021-10-05,16.41255,40.98654
2021-10-06,15.87443,39.01345
2021-10-07,16.7713,42.33183
2021-10-08,14.43946,32.91479
2021-10-09,11.30044,31.74887
2021-10-10,12.37668,32.55605
2021-10-11,12.1973,37.48878
2021-10-12,14.26008,40.80717
2021-10-13,14.34977,43.49775
2021-10-14,16.32286,58.74439
2021-10-15,14.08071,45.29147
2021-10-16,10.49327,36.32286
2021-10-17,9.86547,33.99103
2021-10-18,13.99103,50.22421
2021-10-19,13.99103,47.98206
2021-10-20,12.91479,46.18834
2021-10-21,14.52914,46.18834
2021-10-22,11.21076,39.37219
2021-10-23,8.60986,39.46188
2021-10-24,13.27354,41.61434
2021-10-25,15.96412,41.16591
2021-10-26,16.59192,45.38116
2021-10-27,17.13004,38.0269
2021-10-28,12.73542,33.72197
2021-10-29,12.10762,42.86995
2021-10-30,12.01793,36.23318
2021-10-31,12.10762,40.17937
2021-11-01,12.73542,43.04932
2021-11-02,13.81165,49.77578
2021-11-03,15.15695,37.93721
2021-11-04,14.43946,41.07623
2021-11-05,13.36322,39.55156
2021-11-06,10.85201,34.43946
2021-11-07,9.95515,37.84753
2021-11-08,15.78475,42.42152
2021-11-09,14.61883,43.8565
2021-11-10,13.63228,51.21076
2021-11-11,13.90134,46.54708
2021-11-12,12.73542,39.46188
2021-11-13,10.76233,31.65919
2021-11-14,14.08071,32.64573
2021-11-15,14.88789,39.64125
2021-11-16,16.23318,39.46188
2021-11-17,14.61883,39.82062
2021-11-18,13.27354,33.72197
2021-11-19,12.82511,32.91479
2021-11-20,8.9686,29.05829
2021-11-21,11.65919,31.47982
2021-11-22,13.27354,39.91031
2021-11-23,13.90134,32.91479
2021-11-24,15.51569,35.87443
2021-11-25,15.69506,38.56502
2021-11-26,13.18385,35.78475
2021-11-27,12.01793,32.82511
2021-11-28,11.5695,32.82511
2021-11-29,13.63228,39.01345
2021-11-30,14.52914,37.84753
2021-12-01,14.70852,30.85201
2021-12-02,14.70852,36.7713
2021-12-03,11.65919,37.66816
2021-12-04,11.39013,29.50672
2021-12-05,13.81165,34.7982
2021-12-06,17.48878,46.00896
2021-12-07,16.7713,44.57399
2021-12-08,13.45291,54.34977
2021-12-09,16.14349,46.63677
2021-12-10,14.26008,43.58744
2021-12-11,11.5695,40.26905
2021-12-12,13.18385,41.07623
2021-12-13,12.64573,44.66367
2021-12-14,12.28699,41.79372
2021-12-15,15.24663,47.35426
2021-12-16,15.426,46.45739
2021-12-17,12.55605,66.54708
2021-12-18,7.713,46.72645
2021-12-19,9.77578,50.67264
2021-12-20,13.45291,61.61434
2021-12-21,14.34977,49.14798
2021-12-22,13.63228,42.86995
2021-12-23,12.73542,44.66367
2021-12-24,10.76233,45.65022
2021-12-25,7.35426,35.60538
2021-12-26,8.43049,36.95067
2021-12-27,10.9417,44.39461
2021-12-28,11.83856,41.16591
2021-12-29,11.74887,38.6547
2021-12-30,12.10762,36.05381
2021-12-31,9.77578,28.9686
2022-01-01,7.62331,28.87892
2022-01-02,11.21076,38.47533
2022-01-03,12.91479,38.56502
2022-01-04,11.30044,45.02242
2022-01-05,12.28699,45.82959
2022-01-06,16.23318,41.79372
2022-01-07,14.1704,37.3991
2022-01-08,12.01793,29.32735
2022-01-09,12.55605,35.78475
2022-01-10,14.97757,38.11659
2022-01-11,13.27354,37.75784
2022-01-12,15.426,40.44843
2022-01-13,14.26008,38.38565
2022-01-14,16.86098,35.87443
2022-01-15,11.92825,31.74887
2022-01-16,12.28699,34.1704
2022-01-17,16.50224,33.5426
2022-01-18,13.99103,37.3991
2022-01-19,14.34977,37.13004
2022-01-20,15.15695,34.26008
2022-01-21,15.87443,34.70852
2022-01-22,13.72197,35.96412
2022-01-23,10.13452,37.04035
2022-01-24,17.48878,47.53363
2022-01-25,15.60538,48.9686
2022-01-26,14.52914,37.66816
2022-01-27,15.426,38.38565
2022-01-28,14.61883,37.66816
2022-01-29,8.16143,32.55605
2022-01-30,8.52017,27.713
2022-01-31,8.9686,27.98206
2022-02-01,7.0852,28.78923
2022-02-02,12.28699,36.50224
2022-02-03,14.1704,40.44843
2022-02-04,13.45291,33.45291
2022-02-05,12.73542,31.30044
2022-02-06,16.23318,37.3991
2022-02-07,15.96412,34.26008
2022-02-08,18.6547,34.43946
2022-02-09,16.68161,32.10762
2022-02-10,19.55156,35.06726
2022-02-11,15.06726,38.38565
2022-02-12,14.61883,33.90134
2022-02-13,13.09417,35.60538
2022-02-14,14.97757,39.91031
2022-02-15,17.21973,32.37668
2022-02-16,13.99103,33.99103
2022-02-17,15.96412,32.91479
2022-02-18,16.41255,31.74887
2022-02-19,13.00448,32.82511
2022-02-20,12.10762,32.82511
2022-02-21,14.61883,33.27354
2022-02-22,14.88789,36.32286
2022-02-23,16.86098,34.08071
2022-02-24,14.43946,35.15695
2022-02-25,14.52914,25.82959
2022-02-26,14.43946,28.52017
2022-02-27,10.85201,27.35426
2022-02-28,16.41255,27.89237
2022-03-01,13.36322,29.14798
2022-03-02,16.23318,30.76233
2022-03-03,16.7713,33.36322
2022-03-04,13.36322,26.45739
2022-03-05,13.27354,27.62331
2022-03-06,10.85201,26.63677
2022-03-07,17.13004,33.99103
2022-03-08,14.43946,24.93273
2022-03-09,10.22421,26.54708
2022-03-10,16.23318,100.0
2022-03-11,14.26008,47.80269
2022-03-12,11.12107,39.46188
2022-03-13,13.00448,40.53811
2022-03-14,16.23318,49.50672
2022-03-15,17.57847,45.29147
2022-03-16,15.24663,44.21524
2022-03-17,16.50224,43.40807
2022-03-18,14.7982,38.83408
2022-03-19,10.49327,31.92825
2022-03-20,14.61883,29.77578
2022-03-21,13.36322,34.34977
2022-03-22,16.32286,30.9417
2022-03-23,14.70852,37.21973
2022-03-24,17.21973,32.37668
2022-03-25,11.92825,29.14798
2022-03-26,12.01793,28.07174
2022-03-27,13.99103,31.83856
2022-03-28,13.5426,36.68161
2022-03-29,14.88789,30.85201
2022-03-30,15.69506,34.52914
2022-03-31,15.24663,30.49327
2022-04-01,14.43946,27.26457
2022-04-02,11.47982,27.89237
2022-04-03,11.65919,27.98206
2022-04-04,13.81165,32.91479
2022-04-05,15.15695,32.01793
2022-04-06,14.61883,33.45291
2022-04-07,15.15695,30.58295
2022-04-08,13.72197,26.72645
2022-04-09,13.27354,24.4843
2022-04-10,11.21076,28.78923
2022-04-11,15.06726,32.91479
2022-04-12,15.15695,31.39013
2022-04-13,17.93721,27.44394
2022-04-14,17.3991,27.713
2022-04-15,14.7982,26.36771
2022-04-16,11.03139,26.09865
2022-04-17,11.83856,30.58295
2022-04-18,15.15695,29.50672
2022-04-19,14.1704,30.9417
2022-04-20,16.50224,32.55605
2022-04-21,14.34977,27.713
2022-04-22,12.28699,25.47085
2022-04-23,10.67264,20.6278
2022-04-24,12.73542,28.9686
2022-04-25,14.7982,33.18385
2022-04-26,16.7713,38.38565
2022-04-27,16.7713,40.08968
2022-04-28,14.70852,36.50224
2022-04-29,14.43946,27.53363
2022-04-30,10.49327,22.24215
2022-05-01,11.30044,28.52017
2022-05-02,14.43946,33.90134
2022-05-03,15.426,33.5426
2022-05-04,13.99103,27.80269
2022-05-05,9.59641,29.59641
2022-05-06,13.27354,31.21076
2022-05-07,9.95515,26.09865
2022-05-08,12.28699,29.32735
2022-05-09,15.06726,36.41255
2022-05-10,14.97757,36.59192
2022-05-11,17.48878,36.7713
2022-05-12,15.15695,40.71748
2022-05-13,18.6547,31.30044
2022-05-14,12.82511,23.22869
2022-05-15,12.10762,31.21076
2022-05-16,20.35874,37.57847
2022-05-17,18.38565,35.24663
2022-05-18,20.44843,32.73542
2022-05-19,16.41255,30.22421
2022-05-20,16.59192,28.52017
2022-05-21,10.49327,23.40807
2022-05-22,15.78475,23.67713
2022-05-23,17.04035,28.60986
2022-05-24,15.78475,31.21076
2022-05-25,16.14349,27.89237
2022-05-26,18.56502,32.28699
2022-05-27,17.75784,34.52914
2022-05-28,12.37668,27.26457
2022-05-29,13.90134,38.11659
2022-05-30,18.56502,42.15246
2022-05-31,15.69506,35.60538
2022-06-01,13.45291,30.49327
2022-06-02,15.78475,37.3991
2022-06-03,13.90134,30.49327
2022-06-04,12.55605,33.09417
2022-06-05,11.47982,26.27802
2022-06-06,13.18385,40.08968
2022-06-07,17.3991,40.71748
2022-06-08,16.32286,37.30941
2022-06-09,17.13004,39.37219
2022-06-10,16.50224,43.67713
2022-06-11,12.10762,31.65919
2022-06-12,13.45291,45.29147
2022-06-13,14.08071,44.93273
2022-06-14,18.11659,55.06726
2022-06-15,17.84753,45.65022
2022-06-16,16.23318,49.50672
2022-06-17,16.41255,47.35426
2022-06-18,12.55605,36.41255
2022-06-19,13.5426,42.42152
2022-06-20,14.97757,53.90134
2022-06-21,16.50224,49.23766
2022-06-22,17.75784,39.19282
2022-06-23,15.96412,41.34529
2022-06-24,12.28699,32.82511
2022-06-25,13.90134,30.40358
2022-06-26,12.55605,36.23318
2022-06-27,16.68161,38.56502
2022-06-28,16.23318,38.0269
2022-06-29,15.96412,33.72197
2022-06-30,15.69506,32.64573
2022-07-01,15.69506,30.3139
2022-07-02,10.04484,27.44394
2022-07-03,12.37668,32.10762
2022-07-04,16.05381,35.87443
2022-07-05,14.52914,39.46188
2022-07-06,18.0269,33.36322
2022-07-07,16.68161,34.43946
2022-07-08,12.82511,36.86098
2022-07-09,9.77578,33.00448
2022-07-10,11.30044,33.63228
2022-07-11,15.24663,43.22869
2022-07-12,17.3991,43.58744
2022-07-13,16.59192,47.35426
2022-07-14,17.84753,46.00896
2022-07-15,15.24663,40.80717
2022-07-16,11.03139,34.26008
2022-07-17,10.13452,34.52914
2022-07-18,17.30941,43.40807
2022-07-19,19.82062,38.74439
2022-07-20,14.61883,40.44843
2022-07-21,17.13004,34.70852
2022-07-22,14.26008,31.74887
2022-07-23,11.47982,35.78475
2022-07-24,10.04484,33.72197
2022-07-25,14.08071,35.33632
2022-07-26,13.72197,31.83856
2022-07-27,11.74887,32.10762
2022-07-28,12.82511,33.72197
2022-07-29,12.46636,30.13452
2022-07-30,8.60986,25.29147
2022-07-31,11.03139,28.43049
2022-08-01,12.55605,34.61883
2022-08-02,12.82511,33.81165
2022-08-03,13.09417,32.73542
2022-08-04,10.58295,28.07174
2022-08-05,13.36322,25.38116
2022-08-06,11.47982,26.27802
2022-08-07,9.77578,30.58295
2022-08-08,10.58295,36.05381
2022-08-09,13.72197,25.29147
2022-08-10,14.43946,30.22421
2022-08-11,11.92825,29.32735
2022-08-12,11.92825,28.3408
2022-08-13,10.40358,28.43049
2022-08-14,8.78923,30.49327
2022-08-15,12.1973,31.12107
2022-08-16,15.15695,32.1973
2022-08-17,18.74439,35.96412
2022-08-18,16.32286,30.3139
2022-08-19,15.51569,31.21076
2022-08-20,11.30044,25.02242
2022-08-21,12.37668,33.09417
2022-08-22,15.96412,42.51121
2022-08-23,14.52914,39.28251
2022-08-24,13.90134,37.21973
2022-08-25,15.06726,39.55156
2022-08-26,14.97757,38.38565
2022-08-27,11.47982,31.03139
2022-08-28,13.27354,35.87443
2022-08-29,14.26008,39.64125
2022-08-30,13.45291,33.90134
2022-08-31,15.96412,34.52914
2022-09-01,13.36322,30.3139
2022-09-02,12.37668,32.01793
2022-09-03,13.36322,31.47982
2022-09-04,12.82511,36.59192
2022-09-05,15.87443,33.00448
2022-09-06,13.36322,28.3408
2022-09-07,15.24663,32.28699
2022-09-08,12.91479,31.65919
2022-09-09,7.80269,25.65022
2022-09-10,7.98206,26.18834
2022-09-11,9.95515,33.36322
2022-09-12,14.70852,36.23318
2022-09-13,18.0269,42.24215
2022-09-14,17.21973,40.89686
2022-09-15,16.41255,39.82062
2022-09-16,16.05381,40.53811
2022-09-17,10.76233,33.81165
2022-09-18,11.5695,39.64125
2022-09-19,18.11659,40.98654
2022-09-20,17.66816,28.43049
2022-09-21,14.97757,35.87443
2022-09-22,15.78475,43.67713
2022-09-23,13.81165,38.20627
2022-09-24,9.14798,37.21973
2022-09-25,12.46636,35.69506
2022-09-26,15.24663,41.07623
2022-09-27,19.55156,40.0
2022-09-28,17.13004,37.30941
2022-09-29,15.60538,39.73094
2022-09-30,16.32286,32.10762
2022-10-01,12.73542,29.14798
2022-10-02,9.23766,32.01793
2022-10-03,14.7982,40.35874
2022-10-04,15.24663,34.43946
2022-10-05,18.11659,33.18385
2022-10-06,16.86098,36.95067
2022-10-07,13.72197,29.41704
2022-10-08,12.91479,28.07174
2022-10-09,11.30044,34.34977
2022-10-10,11.92825,35.87443
2022-10-11,15.60538,37.04035
2022-10-12,14.88789,40.71748
2022-10-13,15.78475,41.52466
2022-10-14,18.20627,34.43946
2022-10-15,11.21076,31.5695
2022-10-16,13.36322,37.3991
2022-10-17,14.26008,40.17937
2022-10-18,18.83408,33.72197
2022-10-19,16.23318,35.33632
2022-10-20,16.95067,33.63228
2022-10-21,12.91479,34.7982
2022-10-22,10.9417,29.05829
2022-10-23,11.92825,31.74887
2022-10-24,15.96412,39.01345
2022-10-25,14.88789,29.95515
2022-10-26,17.57847,37.21973
2022-10-27,13.81165,38.20627
2022-10-28,14.70852,35.78475
2022-10-29,12.73542,28.16143
2022-10-30,9.77578,23.13901
2022-10-31,15.33632,30.40358
2022-11-01,15.60538,30.49327
2022-11-02,18.20627,33.72197
2022-11-03,15.06726,34.70852
2022-11-04,16.41255,31.03139
2022-11-05,10.67264,28.43049
2022-11-06,11.30044,28.43049
2022-11-07,14.08071,34.97757
2022-11-08,15.78475,30.67264
2022-11-09,17.04035,31.39013
2022-11-10,17.30941,33.36322
2022-11-11,15.06726,34.52914
2022-11-12,12.64573,25.82959
2022-11-13,12.82511,31.12107
2022-11-14,14.43946,37.21973
2022-11-15,17.57847,33.72197
2022-11-16,16.86098,36.86098
2022-11-17,15.06726,35.69506
2022-11-18,15.15695,33.81165
2022-11-19,11.21076,22.24215
2022-11-20,16.14349,29.50672
2022-11-21,19.28251,30.85201
2022-11-22,16.14349,35.69506
2022-11-23,14.97757,26.36771
2022-11-24,14.34977,29.68609
2022-11-25,13.90134,23.76681
2022-11-26,10.40358,23.22869
2022-11-27,11.39013,29.32735
2022-11-28,15.96412,31.21076
2022-11-29,13.09417,29.68609
2022-11-30,14.43946,24.84304
2022-12-01,12.10762,25.91928
2022-12-02,10.85201,23.22869
2022-12-03,8.07174,20.0
2022-12-04,12.10762,25.29147
2022-12-05,14.97757,27.80269
2022-12-06,13.18385,25.47085
2022-12-07,13.72197,26.09865
2022-12-08,14.1704,25.20179
2022-12-09,16.32286,24.4843
2022-12-10,10.9417,24.84304
2022-12-11,13.09417,25.82959
2022-12-12,14.08071,33.5426
2022-12-13,13.99103,28.16143
2022-12-14,10.76233,28.87892
2022-12-15,12.91479,30.58295
2022-12-16,12.46636,40.71748
2022-12-17,7.98206,29.77578
2022-12-18,10.76233,29.68609
2022-12-19,12.82511,32.01793
2022-12-20,12.91479,27.53363
2022-12-21,10.58295,26.09865
2022-12-22,12.10762,26.63677
2022-12-23,10.76233,23.22869
2022-12-24,7.53363,21.8834
2022-12-25,8.16143,22.24215
2022-12-26,12.37668,28.9686
2022-12-27,13.72197,29.59641
2022-12-28,12.37668,30.04484
2022-12-29,14.88789,22.60089
2022-12-30,10.67264,20.35874
2022-12-31,8.69955,19.10313
2023-01-01,8.78923,25.38116
2023-01-02,12.91479,28.43049
2023-01-03,12.1973,30.3139
2023-01-04,13.81165,27.80269
2023-01-05,12.28699,30.49327
2023-01-06,12.37668,31.47982
2023-01-07,8.60986,25.65022
2023-01-08,11.21076,28.87892
2023-01-09,16.05381,32.91479
2023-01-10,14.34977,30.85201
2023-01-11,13.09417,30.22421
2023-01-12,13.63228,27.89237
2023-01-13,11.5695,24.30493
2023-01-14,11.03139,22.86995
2023-01-15,13.63228,26.72645
2023-01-16,15.33632,31.03139
2023-01-17,15.51569,31.03139
2023-01-18,15.426,29.86547
2023-01-19,15.96412,27.80269
2023-01-20,14.08071,23.22869
2023-01-21,8.60986,20.44843
2023-01-22,8.3408,20.0
2023-01-23,9.95515,24.75336
2023-01-24,9.32735,27.35426
2023-01-25,12.91479,31.21076
2023-01-26,12.46636,29.50672
2023-01-27,13.36322,26.90582
2023-01-28,12.64573,26.90582
2023-01-29,11.92825,29.86547
2023-01-30,18.83408,31.65919
2023-01-31,16.59192,31.83856
2023-02-01,17.13004,29.86547
2023-02-02,15.69506,29.50672
2023-02-03,12.55605,27.44394
2023-02-04,11.5695,25.02242
2023-02-05,13.09417,28.25112
2023-02-06,16.14349,32.46636
2023-02-07,19.37219,29.86547
2023-02-08,18.29596,30.22421
2023-02-09,16.7713,32.10762
2023-02-10,15.96412,27.0852
2023-02-11,11.47982,26.63677
2023-02-12,12.10762,29.32735
2023-02-13,16.59192,33.90134
2023-02-14,19.46188,30.58295
2023-02-15,15.87443,27.17488
2023-02-16,18.47533,27.44394
2023-02-17,18.56502,27.53363
2023-02-18,15.60538,23.76681
2023-02-19,14.70852,23.13901
2023-02-20,16.32286,30.04484
2023-02-21,17.57847,25.56053
2023-02-22,16.14349,24.57399
2023-02-23,17.04035,27.35426
2023-02-24,18.20627,26.81614
2023-02-25,13.5426,19.28251
2023-02-26,13.18385,23.49775
2023-02-27,16.05381,28.60986
2023-02-28,15.60538,27.17488
2023-03-01,14.26008,24.66367
2023-03-02,18.83408,25.82959
2023-03-03,17.30941,26.36771
2023-03-04,13.63228,23.67713
2023-03-05,15.51569,22.69058
2023-03-06,17.66816,28.16143
2023-03-07,18.56502,29.23766
2023-03-08,17.57847,22.86995
2023-03-09,16.59192,35.33632
2023-03-10,14.61883,26.45739
2023-03-11,9.41704,18.6547
2023-03-12,12.10762,22.42152
2023-03-13,16.32286,29.14798
2023-03-14,16.95067,29.23766
2023-03-15,16.05381,26.99551
2023-03-16,20.71748,33.72197
2023-03-17,15.69506,29.23766
2023-03-18,13.27354,24.12556
2023-03-19,13.72197,25.73991
2023-03-20,19.19282,28.69955
2023-03-21,18.11659,26.00896
2023-03-22,19.10313,28.87892
2023-03-23,18.38565,24.57399
2023-03-24,15.51569,23.58744
2023-03-25,11.21076,21.8834
2023-03-26,13.90134,22.69058
2023-03-27,18.20627,23.58744
2023-03-28,14.70852,24.12556
2023-03-29,15.33632,24.03587
2023-03-30,17.75784,24.12556
2023-03-31,14.7982,24.21524
2023-04-01,10.9417,20.08968
2023-04-02,14.34977,22.78026
2023-04-03,17.66816,23.8565
2023-04-04,16.50224,26.45739
2023-04-05,18.6547,22.51121
2023-04-06,16.05381,23.8565
2023-04-07,17.13004,22.60089
2023-04-08,11.83856,22.78026
2023-04-09,10.3139,20.08968
